ItemID,CreatedBySpell,Mat1,Mat1Qty,Mat2,Mat2Qty,Mat3,Mat3Qty,Mat4,Mat4Qty,Mat5,Mat5Qty,Mat6,Mat6Qty,Mat7,Mat7Qty,Mat8,Mat8Qty
19683,24092,14342,4,12804,4,14227,2,0,0,0,0,0,0,0,0,0,0
19684,24093,14342,4,14227,2,0,0,0,0,0,0,0,0,0,0,0,0
19685,24121,19767,14,15407,5,12803,4,14341,4,0,0,0,0,0,0,0,0
19686,24122,19767,10,15407,4,12803,4,14341,3,0,0,0,0,0,0,0,0
19687,24123,19767,8,15407,3,12803,4,14341,3,0,0,0,0,0,0,0,0
19688,24124,19768,25,15407,3,14341,3,0,0,0,0,0,0,0,0,0,0
19689,24125,19768,25,15407,3,14341,3,0,0,0,0,0,0,0,0,0,0
19690,24136,12359,20,7910,2,0,0,0,0,0,0,0,0,0,0,0,0
19691,24137,12359,16,7910,1,0,0,0,0,0,0,0,0,0,0,0,0
19692,24138,12359,12,12810,4,0,0,0,0,0,0,0,0,0,0,0,0
19693,24139,12359,20,12799,2,0,0,0,0,0,0,0,0,0,0,0,0
19694,24140,12359,18,12799,2,0,0,0,0,0,0,0,0,0,0,0,0
19695,24141,12359,16,12799,2,0,0,0,0,0,0,0,0,0,0,0,0
19931,24266,12938,1,19943,1,12804,6,13468,1,0,0,0,0,0,0,0,0
19998,24357,12655,4,12800,1,12804,6,0,0,0,0,0,0,0,0,0,0
19999,24356,7910,2,12804,6,12810,6,0,0,0,0,0,0,0,0,0,0
20002,24366,13463,2,13464,1,3371,1,0,0,0,0,0,0,0,0,0,0
20004,24368,8846,1,13466,2,3371,1,0,0,0,0,0,0,0,0,0,0
20007,24365,13463,1,13466,2,3371,1,0,0,0,0,0,0,0,0,0,0
20008,24367,13467,2,13465,1,3371,1,0,0,0,0,0,0,0,0,0,0
20039,24399,17011,3,17010,3,17012,4,11371,6,0,0,0,0,0,0,0,0
20074,24418,3667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20295,24654,8170,28,15415,36,15407,2,14341,2,0,0,0,0,0,0,0,0
20296,24655,8170,20,15412,30,15407,1,14341,2,0,0,0,0,0,0,0,0
20380,24703,8170,20,20381,3,12803,3,14341,2,0,0,0,0,0,0,0,0
20452,24801,20424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20476,24849,8170,20,15407,4,0,0,0,0,0,0,0,0,0,0,0,0
20477,24850,8170,35,15407,4,0,0,0,0,0,0,0,0,0,0,0,0
20478,24851,8170,40,15407,4,0,0,0,0,0,0,0,0,0,0,0,0
20479,24848,8170,40,7078,2,15407,3,0,0,0,0,0,0,0,0,0,0
20480,24847,8170,30,7078,2,15407,1,0,0,0,0,0,0,0,0,0,0
20481,24846,15407,1,8170,20,7078,2,0,0,0,0,0,0,0,0,0,0
20537,24903,14048,4,20520,6,14256,4,12810,2,14227,2,0,0,0,0,0,0
20538,24901,14048,6,20520,8,14256,6,14227,2,0,0,0,0,0,0,0,0
20539,24902,14048,2,20520,6,14256,2,12810,2,14227,2,0,0,0,0,0,0
20549,24912,12359,12,20520,6,6037,6,12810,2,0,0,0,0,0,0,0,0
20550,24914,12359,20,20520,10,6037,10,0,0,0,0,0,0,0,0,0,0
20551,24913,12359,16,20520,8,6037,8,11754,1,0,0,0,0,0,0,0,0
20575,24940,2319,8,7286,8,4231,1,2321,2,0,0,0,0,0,0,0,0
20744,25124,10940,2,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
20745,25125,11083,3,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
20746,25126,11137,3,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
20747,25127,11176,3,8831,2,3371,1,0,0,0,0,0,0,0,0,0,0
20748,25130,14344,2,8831,3,3371,1,0,0,0,0,0,0,0,0,0,0
20749,25129,14344,2,4625,3,3371,1,0,0,0,0,0,0,0,0,0,0
20750,25128,16204,3,4625,2,3371,1,0,0,0,0,0,0,0,0,0,0
20816,25255,2840,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20817,25278,2841,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20818,25280,2842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20820,25284,5498,1,20817,1,2840,2,0,0,0,0,0,0,0,0,0,0
20821,25283,774,2,2840,2,0,0,0,0,0,0,0,0,0,0,0,0
20823,25287,1210,2,20817,1,20816,2,0,0,0,0,0,0,0,0,0,0
20826,25305,2842,2,20817,1,1206,1,1705,1,0,0,0,0,0,0,0,0
20827,25317,2842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20828,25318,1210,2,2841,2,0,0,0,0,0,0,0,0,0,0,0,0
20830,25339,1705,2,20817,1,0,0,0,0,0,0,0,0,0,0,0,0
20831,25320,3577,1,1206,2,3391,1,0,0,0,0,0,0,0,0,0,0
20832,25321,1705,3,5498,3,11083,4,2842,4,3827,2,0,0,0,0,0,0
20833,25323,1705,1,3824,1,3575,4,0,0,0,0,0,0,0,0,0,0
20906,25493,20816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20907,25490,2841,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20909,25498,3575,8,5637,2,20817,2,0,0,0,0,0,0,0,0,0,0
20950,25610,1206,1,20817,1,0,0,0,0,0,0,0,0,0,0,0,0
20954,25612,3575,8,3391,2,0,0,0,0,0,0,0,0,0,0,0,0
20955,25613,1529,1,3577,2,20816,2,0,0,0,0,0,0,0,0,0,0
20958,25617,3864,1,20963,1,0,0,0,0,0,0,0,0,0,0,0,0
20959,25619,1529,1,7067,2,0,0,0,0,0,0,0,0,0,0,0,0
20960,25620,6037,1,20963,2,0,0,0,0,0,0,0,0,0,0,0,0
20961,25621,3864,1,3860,2,0,0,0,0,0,0,0,0,0,0,0,0
20963,25615,3860,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20964,26874,7909,3,52188,1,0,0,0,0,0,0,0,0,0,0,0,0
20966,25618,1529,1,20963,2,0,0,0,0,0,0,0,0,0,0,0,0
20967,25622,3864,1,7070,2,3577,2,20817,1,0,0,0,0,0,0,0,0
20969,26878,7910,2,7971,2,6037,4,21752,4,6149,4,0,0,0,0,0,0
21023,25659,9061,1,8150,1,21024,1,0,0,0,0,0,0,0,0,0,0
21072,25704,21071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21154,26403,14048,4,4625,2,2604,2,14341,1,0,0,0,0,0,0,0,0
21217,25954,21153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21277,26011,15407,1,15994,4,7079,2,18631,2,10558,1,0,0,0,0,0,0
21278,26279,12810,6,7082,4,14227,2,0,0,0,0,0,0,0,0,0,0
21340,26085,14048,6,8170,4,7972,2,14341,1,0,0,0,0,0,0,0,0
21341,26086,14256,12,12810,6,20520,2,14227,4,0,0,0,0,0,0,0,0
21342,26087,14256,20,17012,16,7078,4,14227,4,0,0,0,0,0,0,0,0
21542,26407,14048,4,4625,2,2604,2,14341,1,0,0,0,0,0,0,0,0
21546,26277,6371,3,4625,3,3371,1,0,0,0,0,0,0,0,0,0,0
21557,26418,4364,1,2319,1,0,0,0,0,0,0,0,0,0,0,0,0
21558,26416,4364,1,2319,1,0,0,0,0,0,0,0,0,0,0,0,0
21559,26417,4364,1,2319,1,0,0,0,0,0,0,0,0,0,0,0,0
21569,26442,9060,1,9061,1,10560,1,10561,1,0,0,0,0,0,0,0,0
21570,26443,10561,1,9061,1,0,0,0,0,0,0,0,0,0,0,0,0
21571,26423,10505,1,4304,1,0,0,0,0,0,0,0,0,0,0,0,0
21574,26424,10505,1,4304,1,0,0,0,0,0,0,0,0,0,0,0,0
21576,26425,10505,1,4304,1,0,0,0,0,0,0,0,0,0,0,0,0
21589,26420,4377,1,4234,1,0,0,0,0,0,0,0,0,0,0,0,0
21590,26421,4377,1,4234,1,0,0,0,0,0,0,0,0,0,0,0,0
21592,26422,4377,1,4234,1,0,0,0,0,0,0,0,0,0,0,0,0
21714,26426,15992,1,8170,1,0,0,0,0,0,0,0,0,0,0,0,0
21716,26427,15992,1,8170,1,0,0,0,0,0,0,0,0,0,0,0,0
21718,26428,15992,1,8170,1,0,0,0,0,0,0,0,0,0,0,0,0
21752,26880,12359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21753,26896,7909,2,3864,2,21752,4,6037,2,0,0,0,0,0,0,0,0
21754,26887,7909,1,21752,1,0,0,0,0,0,0,0,0,0,0,0,0
21755,26876,7909,1,20963,3,0,0,0,0,0,0,0,0,0,0,0,0
21764,26883,7910,1,21752,1,0,0,0,0,0,0,0,0,0,0,0,0
21765,26885,6037,2,10286,2,0,0,0,0,0,0,0,0,0,0,0,0
21766,26897,12799,2,21752,2,6037,4,11178,2,20963,2,0,0,0,0,0,0
21767,26902,12799,1,21752,1,0,0,0,0,0,0,0,0,0,0,0,0
21768,26903,12361,4,6037,2,21752,1,0,0,0,0,0,0,0,0,0,0
21774,26906,12364,2,12799,2,12361,2,12360,2,12359,2,0,0,0,0,0,0
21775,26907,21752,1,12804,1,7076,1,0,0,0,0,0,0,0,0,0,0
21778,26910,12363,1,12808,2,12662,1,0,0,0,0,0,0,0,0,0,0
21779,26916,21929,1,7078,4,12803,4,0,0,0,0,0,0,0,0,0,0
21790,26908,12361,1,12808,1,21752,1,0,0,0,0,0,0,0,0,0,0
21792,26915,12800,2,21752,2,12360,2,0,0,0,0,0,0,0,0,0,0
21840,26745,21877,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21841,26746,21840,4,14341,1,0,0,0,0,0,0,0,0,0,0,0,0
21842,26747,21840,3,22445,2,0,0,0,0,0,0,0,0,0,0,0,0
21843,26749,21842,4,21881,2,22446,1,0,0,0,0,0,0,0,0,0,0
21844,26750,21840,1,21882,8,0,0,0,0,0,0,0,0,0,0,0,0
21845,26751,21842,1,21886,1,21885,1,0,0,0,0,0,0,0,0,0,0
21846,26752,24271,4,21884,10,21881,2,0,0,0,0,0,0,0,0,0,0
21847,26753,24271,8,21884,12,21881,4,0,0,0,0,0,0,0,0,0,0
21848,26754,24271,14,21884,16,21881,4,0,0,0,0,0,0,0,0,0,0
21849,26764,21840,3,14341,1,0,0,0,0,0,0,0,0,0,0,0,0
21850,26765,21840,3,14341,1,0,0,0,0,0,0,0,0,0,0,0,0
21851,26770,21840,4,21887,2,14341,1,0,0,0,0,0,0,0,0,0,0
21852,26771,21840,6,14341,1,0,0,0,0,0,0,0,0,0,0,0,0
21853,26772,21840,6,21887,2,14341,1,0,0,0,0,0,0,0,0,0,0
21854,26773,21840,8,14341,2,0,0,0,0,0,0,0,0,0,0,0,0
21855,26774,21840,8,14341,2,0,0,0,0,0,0,0,0,0,0,0,0
21858,26755,24271,6,22446,4,21881,4,0,0,0,0,0,0,0,0,0,0
21859,26775,21842,5,21881,2,14341,1,0,0,0,0,0,0,0,0,0,0
21860,26776,21842,4,21887,6,21881,2,14341,1,0,0,0,0,0,0,0,0
21861,26777,21842,6,21881,2,14341,1,0,0,0,0,0,0,0,0,0,0
21862,26778,21842,6,21881,2,14341,1,0,0,0,0,0,0,0,0,0,0
21863,26779,21844,5,21887,6,14341,4,0,0,0,0,0,0,0,0,0,0
21864,26780,21844,6,14341,4,0,0,0,0,0,0,0,0,0,0,0,0
21865,26781,21844,8,14341,4,0,0,0,0,0,0,0,0,0,0,0,0
21866,26782,21840,6,22445,12,14341,2,0,0,0,0,0,0,0,0,0,0
21867,26783,21840,8,22445,16,14341,2,0,0,0,0,0,0,0,0,0,0
21868,26784,21840,12,22445,20,14341,2,0,0,0,0,0,0,0,0,0,0
21869,26756,24272,4,21885,10,21881,2,0,0,0,0,0,0,0,0,0,0
21870,26757,24272,8,21885,12,21881,2,0,0,0,0,0,0,0,0,0,0
21871,26758,24272,14,21885,16,21881,4,0,0,0,0,0,0,0,0,0,0
21872,26759,24272,6,21881,4,0,0,0,0,0,0,0,0,0,0,0,0
21873,26760,21845,4,21881,2,21886,8,0,0,0,0,0,0,0,0,0,0
21874,26761,21845,8,21881,2,21886,8,0,0,0,0,0,0,0,0,0,0
21875,26762,21845,14,22457,12,21881,4,0,0,0,0,0,0,0,0,0,0
21876,26763,21845,8,21881,4,0,0,0,0,0,0,0,0,0,0,0,0
21884,28102,22574,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21885,28103,22578,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21886,28106,22575,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21931,26925,20816,2,2840,1,0,0,0,0,0,0,0,0,0,0,0,0
21932,26926,2840,4,20816,2,0,0,0,0,0,0,0,0,0,0,0,0
21933,26927,2841,2,1210,1,20816,1,0,0,0,0,0,0,0,0,0,0
21934,26928,818,2,2840,2,20816,1,0,0,0,0,0,0,0,0,0,0
21990,27032,21877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21991,27033,21877,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22191,27590,22203,15,22202,36,12810,12,12809,10,12800,4,0,0,0,0,0,0
22194,27589,22203,8,22202,24,12810,8,13512,1,0,0,0,0,0,0,0,0
22195,27588,22202,14,12810,4,0,0,0,0,0,0,0,0,0,0,0,0
22196,27587,22203,18,22202,40,12655,12,7076,10,12364,4,0,0,0,0,0,0
22197,27585,22202,14,12655,4,7076,2,0,0,0,0,0,0,0,0,0,0
22198,27586,22203,8,22202,24,12655,8,7076,4,0,0,0,0,0,0,0,0
22246,27658,4339,4,11137,4,8343,2,0,0,0,0,0,0,0,0,0,0
22248,27659,14048,5,16203,2,14341,2,0,0,0,0,0,0,0,0,0,0
22249,27660,14048,6,14344,4,12810,4,14227,4,0,0,0,0,0,0,0,0
22251,27724,14048,5,8831,10,14341,2,0,0,0,0,0,0,0,0,0,0
22252,27725,14048,6,14342,2,13468,1,14227,4,0,0,0,0,0,0,0,0
22383,27832,12360,12,20725,2,13512,2,12810,4,0,0,0,0,0,0,0,0
22384,27830,12360,15,11371,10,12808,20,20520,20,15417,10,0,0,0,0,0,0
22385,27829,12360,12,12655,20,7076,10,13510,2,0,0,0,0,0,0,0,0
22451,28100,22572,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22452,28101,22573,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22456,28104,22577,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22457,28105,22576,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22459,28028,22450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22460,28027,22449,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22521,28016,22445,3,22791,1,3371,1,0,0,0,0,0,0,0,0,0,0
22522,28019,22445,3,22792,1,3371,1,0,0,0,0,0,0,0,0,0,0
22645,28267,22644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22652,28207,22682,7,14048,8,7080,6,14227,8,0,0,0,0,0,0,0,0
22654,28205,22682,5,14048,4,7080,4,14227,4,0,0,0,0,0,0,0,0
22655,28209,22682,4,14048,2,7080,2,14227,4,0,0,0,0,0,0,0,0
22658,28208,22682,5,14048,4,7080,2,14227,4,0,0,0,0,0,0,0,0
22660,28210,14048,3,12803,5,14227,4,0,0,0,0,0,0,0,0,0,0
22661,28219,22682,7,12810,16,7080,2,15407,4,14227,4,0,0,0,0,0,0
22662,28220,22682,5,12810,12,7080,2,15407,3,14227,4,0,0,0,0,0,0
22663,28221,22682,4,12810,12,7080,2,15407,2,14227,4,0,0,0,0,0,0
22664,28222,22682,7,15408,24,7080,2,15407,4,14227,4,0,0,0,0,0,0
22665,28224,22682,4,15408,16,7080,2,15407,2,14227,4,0,0,0,0,0,0
22666,28223,22682,5,15408,16,7080,2,15407,3,14227,4,0,0,0,0,0,0
22669,28242,22682,7,12359,16,12360,2,7080,4,0,0,0,0,0,0,0,0
22670,28243,22682,5,12359,12,12360,2,7080,2,0,0,0,0,0,0,0,0
22671,28244,22682,4,12359,12,12360,2,7080,2,0,0,0,0,0,0,0,0
22728,28327,3860,3,10558,1,0,0,0,0,0,0,0,0,0,0,0,0
22756,28480,14048,4,12803,2,14227,2,0,0,0,0,0,0,0,0,0,0
22757,28481,14048,4,14342,2,12803,2,14227,2,0,0,0,0,0,0,0,0
22758,28482,14048,2,12803,4,14227,2,0,0,0,0,0,0,0,0,0,0
22759,28472,8170,12,12803,2,15407,2,0,0,0,0,0,0,0,0,0,0
22760,28473,12810,6,12803,3,15407,2,0,0,0,0,0,0,0,0,0,0
22761,28474,12810,4,12803,2,15407,1,0,0,0,0,0,0,0,0,0,0
22762,28461,12655,6,12360,2,12803,2,0,0,0,0,0,0,0,0,0,0
22763,28462,12655,8,12803,2,0,0,0,0,0,0,0,0,0,0,0,0
22764,28463,12655,6,12803,2,0,0,0,0,0,0,0,0,0,0,0,0
22823,28543,22787,1,22785,1,3371,1,0,0,0,0,0,0,0,0,0,0
22824,28544,13465,1,22785,1,3371,1,0,0,0,0,0,0,0,0,0,0
22825,28545,13464,1,22786,1,3371,1,0,0,0,0,0,0,0,0,0,0
22826,28546,22787,2,22785,1,3371,1,0,0,0,0,0,0,0,0,0,0
22827,28549,22578,2,22790,1,3371,1,0,0,0,0,0,0,0,0,0,0
22828,28550,22789,3,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
22829,28551,22791,2,22785,1,3371,1,0,0,0,0,0,0,0,0,0,0
22830,28552,22787,2,22789,1,3371,1,0,0,0,0,0,0,0,0,0,0
22831,28553,22789,1,22785,2,3371,1,0,0,0,0,0,0,0,0,0,0
22832,28555,22786,2,22785,1,3371,1,0,0,0,0,0,0,0,0,0,0
22833,28556,22574,2,22790,1,3371,1,0,0,0,0,0,0,0,0,0,0
22834,28557,22790,3,22789,1,3371,1,0,0,0,0,0,0,0,0,0,0
22835,28558,22790,1,22792,1,3371,1,0,0,0,0,0,0,0,0,0,0
22836,28562,22786,1,22792,1,3371,1,0,0,0,0,0,0,0,0,0,0
22837,28563,22789,2,22790,1,3371,1,0,0,0,0,0,0,0,0,0,0
22838,28564,22789,2,22791,1,3371,1,0,0,0,0,0,0,0,0,0,0
22839,28565,22792,2,22791,1,3371,1,0,0,0,0,0,0,0,0,0,0
22840,28570,22790,1,22791,1,3371,1,0,0,0,0,0,0,0,0,0,0
22841,28571,21884,1,22793,3,3371,5,0,0,0,0,0,0,0,0,0,0
22842,28572,21885,1,22793,3,3371,5,0,0,0,0,0,0,0,0,0,0
22844,28573,21886,1,22793,3,3371,5,0,0,0,0,0,0,0,0,0,0
22845,28575,22457,1,22793,3,3371,5,0,0,0,0,0,0,0,0,0,0
22846,28576,22456,1,22793,3,3371,5,0,0,0,0,0,0,0,0,0,0
22847,28577,21886,1,22793,3,3371,5,0,0,0,0,0,0,0,0,0,0
22848,28578,22791,1,22793,1,3371,1,0,0,0,0,0,0,0,0,0,0
22849,28579,22790,2,22573,3,3371,1,0,0,0,0,0,0,0,0,0,0
22850,28586,22793,2,22786,1,22791,1,3371,1,0,0,0,0,0,0,0,0
22851,28587,22794,1,22793,3,22790,7,3371,1,0,0,0,0,0,0,0,0
22853,28588,22794,1,22793,3,22786,7,3371,1,0,0,0,0,0,0,0,0
22854,28589,22794,1,22793,3,22789,7,3371,1,0,0,0,0,0,0,0,0
22861,28590,22794,1,22793,3,22791,7,3371,1,0,0,0,0,0,0,0,0
22866,28591,22794,1,22793,3,22792,7,3371,1,0,0,0,0,0,0,0,0
22871,28554,22787,3,22791,1,3371,1,0,0,0,0,0,0,0,0,0,0
23094,28903,23077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23095,28905,23077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23098,28910,21929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23099,28912,21929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23100,28914,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23101,28915,21929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23103,28916,23079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23104,28917,23079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23105,28918,23079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23108,28925,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23109,28927,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23110,28933,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23111,28936,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23114,28944,23112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23115,28947,23112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23116,28948,23117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23118,28950,23117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23119,28953,23117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23120,28955,23117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23445,29356,23424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23446,29358,23425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23447,29359,23427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23448,29360,23445,3,23447,2,0,0,0,0,0,0,0,0,0,0,0,0
23449,29361,23426,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23482,29545,23445,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23484,29547,23445,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23487,29548,23445,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23488,29549,23445,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23489,29550,23445,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23490,29556,23445,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23491,29552,23445,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23493,29551,23445,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23494,29553,23445,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23497,29557,23445,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23498,29558,23445,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23499,29565,23445,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23502,29566,23446,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23503,29568,23446,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23504,29569,23446,7,21887,2,0,0,0,0,0,0,0,0,0,0,0,0
23505,29571,23446,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23506,29603,23446,6,22452,2,21884,2,0,0,0,0,0,0,0,0,0,0
23507,29606,23446,12,22452,4,21884,2,0,0,0,0,0,0,0,0,0,0
23508,29605,23446,8,21887,2,22452,3,21884,2,0,0,0,0,0,0,0,0
23509,29610,23573,4,22445,20,22449,4,0,0,0,0,0,0,0,0,0,0
23510,29608,23573,2,22445,8,22449,2,0,0,0,0,0,0,0,0,0,0
23511,29611,23573,3,22445,12,22449,2,0,0,0,0,0,0,0,0,0,0
23512,29613,23573,4,22445,24,22449,4,0,0,0,0,0,0,0,0,0,0
23513,29617,23445,16,21885,6,21884,4,0,0,0,0,0,0,0,0,0,0
23514,29616,23445,8,21885,4,21884,4,0,0,0,0,0,0,0,0,0,0
23515,29614,23445,6,21885,3,21884,2,0,0,0,0,0,0,0,0,0,0
23516,29615,23445,12,21885,5,21884,3,0,0,0,0,0,0,0,0,0,0
23517,29619,23448,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23518,29620,23448,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23519,29621,23448,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23520,29642,23445,8,21884,6,23449,3,22824,2,0,0,0,0,0,0,0,0
23521,29643,23445,10,21884,10,23449,4,22824,4,0,0,0,0,0,0,0,0
23522,29645,23445,12,21884,10,23449,6,22824,4,0,0,0,0,0,0,0,0
23523,29629,23449,6,21885,4,22457,4,0,0,0,0,0,0,0,0,0,0
23524,29628,23449,3,21885,2,22457,2,0,0,0,0,0,0,0,0,0,0
23525,29630,23449,4,21885,3,22457,3,0,0,0,0,0,0,0,0,0,0
23526,29648,23448,6,22449,2,22831,4,22451,4,0,0,0,0,0,0,0,0
23527,29649,23573,4,21886,6,22452,4,0,0,0,0,0,0,0,0,0,0
23528,29654,23445,1,22573,1,0,0,0,0,0,0,0,0,0,0,0,0
23529,29656,23446,1,22573,2,0,0,0,0,0,0,0,0,0,0,0,0
23530,29657,23448,4,21884,4,22452,4,0,0,0,0,0,0,0,0,0,0
23531,29658,23448,10,23571,3,23572,1,0,0,0,0,0,0,0,0,0,0
23532,29622,23573,10,23571,2,22452,15,23572,1,0,0,0,0,0,0,0,0
23533,29662,23448,10,23571,5,23572,1,0,0,0,0,0,0,0,0,0,0
23534,29663,23573,8,22451,16,21885,16,23572,1,0,0,0,0,0,0,0,0
23535,29664,23573,8,22452,22,22457,12,23572,1,0,0,0,0,0,0,0,0
23536,29668,23573,8,23571,3,21886,18,23572,1,0,0,0,0,0,0,0,0
23537,29669,23448,6,22456,15,23572,1,0,0,0,0,0,0,0,0,0,0
23538,29671,23573,6,21886,20,23572,1,0,0,0,0,0,0,0,0,0,0
23539,29672,23573,6,23571,2,21885,15,23572,1,0,0,0,0,0,0,0,0
23540,29692,23449,10,23448,10,23571,6,23572,2,0,0,0,0,0,0,0,0
23541,29693,23449,20,23573,2,23571,6,23572,2,0,0,0,0,0,0,0,0
23542,29694,23449,10,23448,10,23571,8,23572,2,0,0,0,0,0,0,0,0
23543,29695,23449,10,23448,10,23571,8,23572,2,0,0,0,0,0,0,0,0
23544,29696,23449,10,23448,10,23571,8,23572,2,0,0,0,0,0,0,0,0
23546,29697,23449,10,23448,10,23571,8,23572,2,0,0,0,0,0,0,0,0
23554,29698,23449,10,23573,4,23447,10,23571,8,23572,2,0,0,0,0,0,0
23555,29699,23449,10,23448,10,23571,8,23572,2,0,0,0,0,0,0,0,0
23556,29700,23449,10,23573,4,23447,10,23571,8,23572,4,0,0,0,0,0,0
23559,32284,23446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23571,29688,22452,1,21885,1,22451,1,21884,1,22457,1,0,0,0,0,0,0
23573,29686,23446,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23575,29728,23446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23576,29729,23447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23736,30310,23782,1,23783,2,23781,1,0,0,0,0,0,0,0,0,0,0
23737,30311,23446,4,23783,2,23781,1,0,0,0,0,0,0,0,0,0,0
23742,30312,4400,1,23782,3,23783,6,0,0,0,0,0,0,0,0,0,0
23746,30313,23782,3,23784,2,23783,4,0,0,0,0,0,0,0,0,0,0
23747,30314,23785,1,23787,4,23783,4,0,0,0,0,0,0,0,0,0,0
23748,30315,23785,2,23449,12,23783,4,23439,2,0,0,0,0,0,0,0,0
23758,30316,23793,4,23077,2,22445,8,0,0,0,0,0,0,0,0,0,0
23761,30317,23793,4,21929,2,22445,8,0,0,0,0,0,0,0,0,0,0
23762,30318,23793,4,23449,2,23079,2,22448,2,0,0,0,0,0,0,0,0
23763,30325,23793,4,23449,2,23441,2,22449,2,0,0,0,0,0,0,0,0
23764,30329,23446,8,23112,2,0,0,0,0,0,0,0,0,0,0,0,0
23765,30332,23785,1,23449,4,23440,2,0,0,0,0,0,0,0,0,0,0
23766,30334,23785,2,23787,6,23438,2,0,0,0,0,0,0,0,0,0,0
23767,30337,23784,1,23782,2,10558,1,23783,2,0,0,0,0,0,0,0,0
23768,30341,23781,1,21877,1,0,0,0,0,0,0,0,0,0,0,0,0
